"ObservationDate","Province.State","Country.Region","Confirmed","Deaths","Recovered"
2020-03-27,"","Luxembourg",1605,15,40
2020-03-27,"","Madagascar",26,0,0
2020-03-27,"","Malaysia",2161,26,259
2020-03-27,"","Maldives",16,0,9
2020-03-27,"","Mali",11,0,0
2020-03-27,"","Malta",139,0,2
2020-03-27,"","Mauritania",3,0,0
2020-03-27,"","Mauritius",94,2,0
2020-03-27,"","Mexico",585,8,4
2020-03-27,"","Moldova",199,2,2
2020-03-27,"","Monaco",42,0,1
2020-03-27,"","Mongolia",11,0,0
2020-03-27,"","Montenegro",82,1,0
2020-03-27,"","Morocco",345,23,11
2020-03-27,"","Mozambique",7,0,0
2020-03-27,"","Namibia",8,0,2
2020-03-27,"","Nepal",4,0,1
2020-03-27,"","Netherlands",8603,546,3
2020-03-27,"","New Zealand",368,0,37
2020-03-27,"","Nicaragua",2,1,0
2020-03-27,"","Niger",10,1,0
2020-03-27,"","Nigeria",70,1,3
2020-03-27,"","North Macedonia",219,3,3
2020-03-27,"","Norway",3755,19,6
2020-03-27,"","Oman",131,0,23
2020-03-27,"","Pakistan",1373,11,23
2020-03-27,"","Panama",674,9,2
2020-03-27,"","Papua New Guinea",1,0,0
2020-03-27,"","Paraguay",52,3,1
2020-03-27,"","Peru",635,11,16
2020-03-27,"","Philippines",803,54,31
2020-03-27,"","Poland",1389,16,7
2020-03-27,"","Portugal",4268,76,43
2020-03-27,"","Qatar",562,0,43
2020-03-27,"","Romania",1292,26,115
2020-03-27,"","Russia",1036,4,45
2020-03-27,"","Rwanda",54,0,0
2020-03-27,"","Saint Kitts and Nevis",2,0,0
2020-03-27,"","Saint Lucia",3,0,1
2020-03-27,"","Saint Vincent and the Grenadines",1,0,0
2020-03-27,"","San Marino",223,21,4
2020-03-27,"","Saudi Arabia",1104,3,35
2020-03-27,"","Senegal",119,0,11
2020-03-27,"","Serbia",457,1,0
2020-03-27,"","Seychelles",7,0,0
2020-03-27,"","Singapore",732,2,183
2020-03-27,"","Slovakia",269,0,2
2020-03-27,"","Slovenia",632,9,10
2020-03-27,"","Somalia",3,0,0
2020-03-27,"","South Africa",1170,1,31
2020-03-27,"","Spain",65719,5138,9357
2020-03-27,"","Sri Lanka",106,0,7
2020-03-27,"","Sudan",3,1,0
2020-03-27,"","Suriname",8,0,0
2020-03-27,"","Sweden",3069,105,16
2020-03-27,"","Switzerland",12928,231,1530
2020-03-27,"","Syria",5,0,0
2020-03-27,"","Taiwan*",267,2,29
2020-03-27,"","Tanzania",13,0,1
2020-03-27,"","Thailand",1136,5,97
2020-03-27,"","Timor-Leste",1,0,0
2020-03-27,"","Togo",25,1,1
2020-03-27,"","Trinidad and Tobago",66,2,1
2020-03-27,"","Tunisia",227,6,2
2020-03-27,"","Turkey",5698,92,42
2020-03-27,"","Uganda",23,0,0
2020-03-27,"","Ukraine",310,5,5
2020-03-27,"","United Arab Emirates",405,2,52
2020-03-27,"","United Kingdom",14543,759,135
2020-03-27,"","Uruguay",238,0,0
2020-03-27,"","Uzbekistan",88,1,5
2020-03-27,"","Venezuela",107,1,31
2020-03-27,"","Vietnam",163,0,20
2020-03-27,"","West Bank and Gaza",91,1,17
2020-03-27,"","Zambia",22,0,0
2020-03-27,"","Zimbabwe",5,1,0
2020-03-27,"Alabama","US",587,4,0
2020-03-27,"Alaska","US",58,1,0
2020-03-27,"Alberta","Canada",542,2,0
2020-03-27,"American Samoa","US",0,0,0
2020-03-27,"Anhui","China",990,6,984
2020-03-27,"Arizona","US",665,13,0
2020-03-27,"Arkansas","US",381,3,0
2020-03-27,"Aruba","Netherlands",33,0,1
2020-03-27,"Australian Capital Territory","Australia",62,0,1
2020-03-27,"Beijing","China",569,8,408
2020-03-27,"Bermuda","United Kingdom",17,0,2
2020-03-27,"British Columbia","Canada",725,14,0
2020-03-27,"California","US",4657,94,0
2020-03-27,"Cayman Islands","United Kingdom",8,1,0
2020-03-27,"Channel Islands","United Kingdom",88,1,0
2020-03-27,"Chongqing","China",578,6,570
2020-03-27,"Colorado","US",1433,27,0
2020-03-27,"Connecticut","US",1291,27,0
2020-03-27,"Curacao","Netherlands",8,1,2
2020-03-27,"Delaware","US",163,2,0
2020-03-27,"Diamond Princess","Canada",0,1,0
2020-03-27,"Diamond Princess","US",49,0,0
2020-03-27,"District of Columbia","US",271,3,0
2020-03-27,"Faroe Islands","Denmark",144,0,54
2020-03-27,"Florida","US",2900,35,0
2020-03-27,"French Guiana","France",28,0,6
2020-03-27,"French Polynesia","France",30,0,0
2020-03-27,"Fujian","China",331,1,295
2020-03-27,"Gansu","China",136,2,123
2020-03-27,"Georgia","US",2000,64,0
2020-03-27,"Gibraltar","United Kingdom",55,0,14
2020-03-27,"Grand Princess","Canada",13,0,0
2020-03-27,"Grand Princess","US",28,3,0
2020-03-27,"Greenland","Denmark",10,0,2
2020-03-27,"Guadeloupe","France",73,1,0
2020-03-27,"Guam","US",51,1,0
2020-03-27,"Guangdong","China",1456,8,1337
2020-03-27,"Guangxi","China",254,2,250
2020-03-27,"Guizhou","China",146,2,144
2020-03-27,"Hainan","China",168,6,168
2020-03-27,"Hawaii","US",106,0,0
2020-03-27,"Hebei","China",319,6,310
2020-03-27,"Heilongjiang","China",484,13,469
2020-03-27,"Henan","China",1275,22,1250
2020-03-27,"Hong Kong","China",519,4,110
2020-03-27,"Hubei","China",67801,3174,61732
2020-03-27,"Hunan","China",1018,4,1014
2020-03-27,"Idaho","US",205,3,0
2020-03-27,"Illinois","US",3024,34,0
2020-03-27,"Indiana","US",979,25,0
2020-03-27,"Inner Mongolia","China",92,1,74
2020-03-27,"Iowa","US",235,3,0
2020-03-27,"Isle of Man","United Kingdom",29,0,0
2020-03-27,"Jiangsu","China",641,0,631
2020-03-27,"Jiangxi","China",936,1,934
2020-03-27,"Jilin","China",95,1,92
2020-03-27,"Kansas","US",206,4,0
2020-03-27,"Kentucky","US",301,7,0
2020-03-27,"Liaoning","China",128,2,124
2020-03-27,"Louisiana","US",2744,119,0
2020-03-27,"Macau","China",33,0,10
2020-03-27,"Maine","US",168,1,0
2020-03-27,"Manitoba","Canada",39,1,0
2020-03-27,"Martinique","France",81,1,0
2020-03-27,"Maryland","US",775,5,0
2020-03-27,"Massachusetts","US",3240,35,0
2020-03-27,"Mayotte","France",50,0,0
2020-03-27,"Michigan","US",3634,92,0
2020-03-27,"Minnesota","US",396,4,0
2020-03-27,"Mississippi","US",579,8,0
2020-03-27,"Missouri","US",666,9,0
2020-03-27,"Montana","US",109,1,0
2020-03-27,"Montserrat","United Kingdom",5,0,0
2020-03-27,"Nebraska","US",82,0,0
2020-03-27,"Nevada","US",536,10,0
2020-03-27,"New Brunswick","Canada",45,0,0
2020-03-27,"New Caledonia","France",15,0,0
2020-03-27,"New Hampshire","US",158,1,0
2020-03-27,"New Jersey","US",8825,108,0
2020-03-27,"New Mexico","US",136,1,0
2020-03-27,"New South Wales","Australia",1405,7,4
2020-03-27,"New York","US",44876,527,0
2020-03-27,"Newfoundland and Labrador","Canada",102,0,0
2020-03-27,"Ningxia","China",75,0,75
2020-03-27,"North Carolina","US",887,4,0
2020-03-27,"North Dakota","US",68,1,0
2020-03-27,"Northern Mariana Islands","US",0,0,0
2020-03-27,"Northern Territory","Australia",12,0,0
2020-03-27,"Northwest Territories","Canada",1,0,0
2020-03-27,"Nova Scotia","Canada",90,0,0
2020-03-27,"Ohio","US",1137,19,0
2020-03-27,"Oklahoma","US",322,8,0
2020-03-27,"Ontario","Canada",994,18,0
2020-03-27,"Oregon","US",416,12,0
2020-03-27,"Pennsylvania","US",2345,22,0
2020-03-27,"Prince Edward Island","Canada",9,0,0
2020-03-27,"Puerto Rico","US",79,3,0
2020-03-27,"Qinghai","China",18,0,18
2020-03-27,"Quebec","Canada",2024,18,0
2020-03-27,"Queensland","Australia",555,1,8
2020-03-27,"Recovered","Canada",0,0,256
2020-03-27,"Recovered","US",0,0,869
2020-03-27,"Reunion","France",145,0,1
2020-03-27,"Rhode Island","US",203,0,0
2020-03-27,"Saint Barthelemy","France",5,0,0
2020-03-27,"Saskatchewan","Canada",95,0,0
2020-03-27,"Shaanxi","China",253,3,242
2020-03-27,"Shandong","China",772,7,752
2020-03-27,"Shanghai","China",468,5,334
2020-03-27,"Shanxi","China",135,0,133
2020-03-27,"Sichuan","China",548,3,536
2020-03-27,"Sint Maarten","Netherlands",3,0,0
2020-03-27,"South Australia","Australia",257,0,6
2020-03-27,"South Carolina","US",542,13,0
2020-03-27,"South Dakota","US",58,1,0
2020-03-27,"St Martin","France",11,0,0
2020-03-27,"Tasmania","Australia",47,0,3
2020-03-27,"Tennessee","US",1318,6,0
2020-03-27,"Texas","US",1937,26,0
2020-03-27,"Tianjin","China",155,3,133
2020-03-27,"Tibet","China",1,0,1
2020-03-27,"Utah","US",472,1,0
2020-03-27,"Vermont","US",184,10,0
2020-03-27,"Victoria","Australia",574,3,171
2020-03-27,"Virgin Islands","US",19,0,0
2020-03-27,"Virginia","US",607,10,0
2020-03-27,"Washington","US",3477,157,0
2020-03-27,"West Virginia","US",76,0,0
2020-03-27,"Western Australia","Australia",231,2,1
2020-03-27,"Wisconsin","US",926,14,0
2020-03-27,"Wyoming","US",70,0,0
2020-03-27,"Xinjiang","China",76,3,73
2020-03-27,"Yukon","Canada",3,0,0
2020-03-27,"Yunnan","China",180,2,172
2020-03-27,"Zhejiang","China",1247,1,1222
2020-03-28,"","Afghanistan",110,4,2
2020-03-28,"","Albania",197,10,31
2020-03-28,"","Algeria",454,29,31
2020-03-28,"","Andorra",308,3,1
2020-03-28,"","Angola",5,0,0
2020-03-28,"","Antigua and Barbuda",7,0,0
2020-03-28,"","Argentina",690,18,72
2020-03-28,"","Armenia",407,1,30
2020-03-28,"","Austria",8271,68,225
2020-03-28,"","Azerbaijan",182,4,15
2020-03-28,"","Bahamas",10,0,1
2020-03-28,"","Bahrain",476,4,265
2020-03-28,"","Bangladesh",48,5,15
2020-03-28,"","Barbados",26,0,0
2020-03-28,"","Belarus",94,0,32
2020-03-28,"","Belgium",9134,353,1063
2020-03-28,"","Belize",2,0,0
2020-03-28,"","Benin",6,0,0
2020-03-28,"","Bhutan",3,0,0
2020-03-28,"","Bolivia",74,0,0
2020-03-28,"","Bosnia and Herzegovina",258,5,5
2020-03-28,"","Brazil",3904,111,6
2020-03-28,"","Brunei",120,1,25
2020-03-28,"","Bulgaria",331,7,11
2020-03-28,"","Burkina Faso",207,11,21
2020-03-28,"","Burma",8,0,0
2020-03-28,"","Cabo Verde",5,1,0
2020-03-28,"","Cambodia",99,0,13
2020-03-28,"","Cameroon",91,2,2
2020-03-28,"","Central African Republic",3,0,0
2020-03-28,"","Chad",3,0,0
2020-03-28,"","Chile",1909,6,61
2020-03-28,"","Colombia",608,6,10
2020-03-28,"","Congo (Brazzaville)",4,0,0
2020-03-28,"","Congo (Kinshasa)",65,6,2
2020-03-28,"","Costa Rica",295,2,3
2020-03-28,"","Cote d'Ivoire",101,0,3
2020-03-28,"","Croatia",657,5,45
2020-03-28,"","Cuba",119,3,4
2020-03-28,"","Cyprus",179,5,15
2020-03-28,"","Czechia",2631,11,11
2020-03-28,"","Denmark",2201,65,1
2020-03-28,"","Diamond Princess",712,10,597
2020-03-28,"","Djibouti",14,0,0
2020-03-28,"","Dominica",11,0,0
2020-03-28,"","Dominican Republic",719,28,3
2020-03-28,"","Ecuador",1823,48,3
2020-03-28,"","Egypt",576,36,121
2020-03-28,"","El Salvador",19,0,0
2020-03-28,"","Equatorial Guinea",12,0,0
2020-03-28,"","Eritrea",6,0,0
2020-03-28,"","Estonia",645,1,20
2020-03-28,"","Eswatini",9,0,0
2020-03-28,"","Ethiopia",16,0,1
2020-03-28,"","Fiji",5,0,0
2020-03-28,"","Finland",1167,9,10
2020-03-28,"","France",37575,2314,5700
2020-03-28,"","Gabon",7,1,0
2020-03-28,"","Gambia",3,1,0
2020-03-28,"","Georgia",90,0,14
2020-03-28,"","Germany",57695,433,8481
2020-03-28,"","Ghana",141,5,2
2020-03-28,"","Greece",1061,32,52
2020-03-28,"","Grenada",7,0,0
2020-03-28,"","Guatemala",34,1,10
2020-03-28,"","Guinea",8,0,0
2020-03-28,"","Guinea-Bissau",2,0,0
2020-03-28,"","Guyana",8,1,0
2020-03-28,"","Haiti",8,0,0
2020-03-28,"","Holy See",6,0,0
2020-03-28,"","Honduras",95,1,3
2020-03-28,"","Hungary",343,11,34
2020-03-28,"","Iceland",963,2,114
2020-03-28,"","India",987,24,84
2020-03-28,"","Indonesia",1155,102,59
2020-03-28,"","Iran",35408,2517,11679
2020-03-28,"","Iraq",506,42,131
2020-03-28,"","Ireland",2415,36,5
2020-03-28,"","Israel",3619,12,89
2020-03-28,"","Italy",92472,10023,12384
2020-03-28,"","Jamaica",30,1,2
2020-03-28,"","Japan",1693,52,404
2020-03-28,"","Jordan",246,1,18
2020-03-28,"","Kazakhstan",228,1,16
2020-03-28,"","Kenya",38,1,1
2020-03-28,"","Korea, South",9478,144,4811
2020-03-28,"","Kosovo",91,1,1
2020-03-28,"","Kuwait",235,0,64
2020-03-28,"","Kyrgyzstan",58,0,0
2020-03-28,"","Laos",8,0,0
2020-03-28,"","Latvia",305,0,1
2020-03-28,"","Lebanon",412,8,30
2020-03-28,"","Liberia",3,0,0
2020-03-28,"","Libya",3,0,0
2020-03-28,"","Liechtenstein",56,0,0
2020-03-28,"","Lithuania",394,7,1
2020-03-28,"","Luxembourg",1831,18,40
2020-03-28,"","Madagascar",26,0,0
2020-03-28,"","Malaysia",2320,27,320
2020-03-28,"","Maldives",16,0,9
2020-03-28,"","Mali",18,0,0
2020-03-28,"","Malta",149,0,2
2020-03-28,"","Mauritania",5,0,0
2020-03-28,"","Mauritius",102,2,0
2020-03-28,"","Mexico",717,12,4
2020-03-28,"","Moldova",231,2,2
2020-03-28,"","Monaco",42,0,1
2020-03-28,"","Mongolia",12,0,0
2020-03-28,"","Montenegro",84,1,0
2020-03-28,"","Morocco",402,25,11
2020-03-28,"","Mozambique",8,0,0
2020-03-28,"","MS Zaandam",2,0,0
2020-03-28,"","Namibia",8,0,2
2020-03-28,"","Nepal",5,0,1
2020-03-28,"","Netherlands",9762,639,3
2020-03-28,"","New Zealand",451,0,50
2020-03-28,"","Nicaragua",4,1,0
2020-03-28,"","Niger",10,1,0
2020-03-28,"","Nigeria",89,1,3
2020-03-28,"","North Macedonia",241,4,3
2020-03-28,"","Norway",4015,23,7
2020-03-28,"","Oman",152,0,23
2020-03-28,"","Pakistan",1495,12,29
2020-03-28,"","Panama",786,14,2
2020-03-28,"","Papua New Guinea",1,0,0
2020-03-28,"","Paraguay",56,3,1
2020-03-28,"","Peru",671,16,16
2020-03-28,"","Philippines",1075,68,35
2020-03-28,"","Poland",1638,18,7
2020-03-28,"","Portugal",5170,100,43
2020-03-28,"","Qatar",590,1,45
2020-03-28,"","Romania",1452,37,139
2020-03-28,"","Russia",1264,4,49
2020-03-28,"","Rwanda",60,0,0
2020-03-28,"","Saint Kitts and Nevis",2,0,0
2020-03-28,"","Saint Lucia",3,0,1
2020-03-28,"","Saint Vincent and the Grenadines",1,0,1
2020-03-28,"","San Marino",224,22,6
2020-03-28,"","Saudi Arabia",1203,4,37
2020-03-28,"","Senegal",130,0,18
2020-03-28,"","Serbia",659,10,0
2020-03-28,"","Seychelles",8,0,0
2020-03-28,"","Singapore",802,2,198
2020-03-28,"","Slovakia",292,0,2
2020-03-28,"","Slovenia",684,9,10
2020-03-28,"","Somalia",3,0,0
2020-03-28,"","South Africa",1187,1,31
2020-03-28,"","Spain",73235,5982,12285
2020-03-28,"","Sri Lanka",113,1,9
2020-03-28,"","Sudan",5,1,0
2020-03-28,"","Suriname",8,0,0
2020-03-28,"","Sweden",3447,105,16
2020-03-28,"","Switzerland",14076,264,1530
2020-03-28,"","Syria",5,0,0
2020-03-28,"","Taiwan*",283,2,30
2020-03-28,"","Tanzania",14,0,1
2020-03-28,"","Thailand",1245,6,97
2020-03-28,"","Timor-Leste",1,0,0
2020-03-28,"","Togo",25,1,1
2020-03-28,"","Trinidad and Tobago",74,3,1
2020-03-28,"","Tunisia",278,8,2
2020-03-28,"","Turkey",7402,108,70
2020-03-28,"","Uganda",30,0,0
2020-03-28,"","Ukraine",356,9,5
2020-03-28,"","United Arab Emirates",468,2,52
2020-03-28,"","United Kingdom",17089,1019,135
2020-03-28,"","Uruguay",274,0,0
2020-03-28,"","Uzbekistan",104,2,5
2020-03-28,"","Venezuela",119,2,39
2020-03-28,"","Vietnam",174,0,21
2020-03-28,"","West Bank and Gaza",98,1,18
2020-03-28,"","Zambia",28,0,0
2020-03-28,"","Zimbabwe",7,1,0
2020-03-28,"Alabama","US",694,4,0
2020-03-28,"Alaska","US",85,2,0
2020-03-28,"Alberta","Canada",542,2,0
2020-03-28,"American Samoa","US",0,0,0
2020-03-28,"Anguilla","United Kingdom",2,0,0
2020-03-28,"Anhui","China",990,6,984
2020-03-28,"Arizona","US",773,15,0
2020-03-28,"Arkansas","US",409,5,0
2020-03-28,"Aruba","Netherlands",46,0,1
2020-03-28,"Australian Capital Territory","Australia",71,0,2
2020-03-28,"Beijing","China",573,8,410
2020-03-28,"Bermuda","United Kingdom",17,0,2
2020-03-28,"British Columbia","Canada",884,17,0
2020-03-28,"British Virgin Islands","United Kingdom",2,0,0
2020-03-28,"California","US",5095,110,0
2020-03-28,"Cayman Islands","United Kingdom",8,1,0
2020-03-28,"Channel Islands","United Kingdom",97,1,0
2020-03-28,"Chongqing","China",578,6,570
2020-03-28,"Colorado","US",1740,31,0
2020-03-28,"Connecticut","US",1524,33,0
2020-03-28,"Curacao","Netherlands",8,1,2
2020-03-28,"Delaware","US",214,5,0
2020-03-28,"Diamond Princess","Canada",0,1,0
2020-03-28,"Diamond Princess","US",49,0,0
2020-03-28,"District of Columbia","US",304,4,0
2020-03-28,"Faroe Islands","Denmark",155,0,54
2020-03-28,"Florida","US",3763,54,0
2020-03-28,"French Guiana","France",28,0,6
2020-03-28,"French Polynesia","France",30,0,0
2020-03-28,"Fujian","China",337,1,295
2020-03-28,"Gansu","China",136,2,125
2020-03-28,"Georgia","US",2366,69,0
2020-03-28,"Gibraltar","United Kingdom",56,0,14
2020-03-28,"Grand Princess","Canada",13,0,0
2020-03-28,"Grand Princess","US",103,3,0
2020-03-28,"Greenland","Denmark",10,0,2
2020-03-28,"Guadeloupe","France",102,2,17
2020-03-28,"Guam","US",55,1,0
2020-03-28,"Guangdong","China",1467,8,1341
2020-03-28,"Guangxi","China",254,2,250
2020-03-28,"Guizhou","China",146,2,144
2020-03-28,"Hainan","China",168,6,168
2020-03-28,"Hawaii","US",149,0,0
2020-03-28,"Hebei","China",319,6,310
2020-03-28,"Heilongjiang","China",484,13,469
2020-03-28,"Henan","China",1275,22,1251
2020-03-28,"Hong Kong","China",561,4,112
2020-03-28,"Hubei","China",67801,3177,62098
2020-03-28,"Hunan","China",1018,4,1014
2020-03-28,"Idaho","US",234,4,0
2020-03-28,"Illinois","US",3491,47,0
2020-03-28,"Indiana","US",1233,31,0
2020-03-28,"Inner Mongolia","China",94,1,74
2020-03-28,"Iowa","US",298,3,0
2020-03-28,"Isle of Man","United Kingdom",32,0,0
2020-03-28,"Jiangsu","China",641,0,631
2020-03-28,"Jiangxi","China",936,1,934
2020-03-28,"Jilin","China",97,1,92
2020-03-28,"Kansas","US",266,4,0
2020-03-28,"Kentucky","US",393,9,0
2020-03-28,"Liaoning","China",132,2,124
2020-03-28,"Louisiana","US",3315,137,0
2020-03-28,"Macau","China",37,0,10
2020-03-28,"Maine","US",211,1,0
2020-03-28,"Manitoba","Canada",64,1,0
2020-03-28,"Martinique","France",93,1,0
2020-03-28,"Maryland","US",995,5,0
2020-03-28,"Massachusetts","US",4257,44,0
2020-03-28,"Mayotte","France",63,0,0
2020-03-28,"Michigan","US",4650,111,0
2020-03-28,"Minnesota","US",441,5,0
2020-03-28,"Mississippi","US",663,13,0
2020-03-28,"Missouri","US",836,10,0
2020-03-28,"Montana","US",129,1,0
2020-03-28,"Montserrat","United Kingdom",5,0,0
2020-03-28,"Nebraska","US",96,2,0
2020-03-28,"Nevada","US",626,10,0
2020-03-28,"New Brunswick","Canada",51,0,0
2020-03-28,"New Caledonia","France",15,0,0
2020-03-28,"New Hampshire","US",187,2,0
2020-03-28,"New Jersey","US",11124,140,0
2020-03-28,"New Mexico","US",208,1,0
2020-03-28,"New South Wales","Australia",1617,8,4
2020-03-28,"New York","US",52410,728,0
2020-03-28,"Newfoundland and Labrador","Canada",120,0,0
2020-03-28,"Ningxia","China",75,0,75
2020-03-28,"North Carolina","US",1020,5,0
2020-03-28,"North Dakota","US",94,1,0
2020-03-28,"Northern Mariana Islands","US",0,0,0
2020-03-28,"Northern Territory","Australia",15,0,0
2020-03-28,"Northwest Territories","Canada",1,0,0
2020-03-28,"Nova Scotia","Canada",110,0,0
2020-03-28,"Ohio","US",1406,25,0
2020-03-28,"Oklahoma","US",377,15,0
2020-03-28,"Ontario","Canada",1144,18,0
2020-03-28,"Oregon","US",479,13,0
2020-03-28,"Pennsylvania","US",2845,34,0
2020-03-28,"Prince Edward Island","Canada",11,0,0
2020-03-28,"Puerto Rico","US",100,3,0
2020-03-28,"Qinghai","China",18,0,18
2020-03-28,"Quebec","Canada",2498,22,0
2020-03-28,"Queensland","Australia",625,1,8
2020-03-28,"Recovered","Canada",0,0,466
2020-03-28,"Recovered","US",0,0,1072
2020-03-28,"Reunion","France",183,0,1
2020-03-28,"Rhode Island","US",239,2,0
2020-03-28,"Saint Barthelemy","France",5,0,0
2020-03-28,"Saskatchewan","Canada",134,0,0
2020-03-28,"Shaanxi","China",253,3,242
2020-03-28,"Shandong","China",772,7,752
2020-03-28,"Shanghai","China",485,5,334
2020-03-28,"Shanxi","China",135,0,133
2020-03-28,"Sichuan","China",548,3,536
2020-03-28,"Sint Maarten","Netherlands",3,0,0
2020-03-28,"South Australia","Australia",287,0,6
2020-03-28,"South Carolina","US",660,15,0
2020-03-28,"South Dakota","US",68,1,0
2020-03-28,"St Martin","France",11,0,0
2020-03-28,"Tasmania","Australia",62,0,5
2020-03-28,"Tennessee","US",1511,7,0
2020-03-28,"Texas","US",2455,30,0
2020-03-28,"Tianjin","China",161,3,133
2020-03-28,"Tibet","China",1,0,1
2020-03-28,"Turks and Caicos Islands","United Kingdom",4,0,0
2020-03-28,"Utah","US",602,1,0
2020-03-28,"Vermont","US",211,12,0
2020-03-28,"Victoria","Australia",685,3,191
2020-03-28,"Virgin Islands","US",22,0,0
2020-03-28,"Virginia","US",740,13,0
2020-03-28,"Washington","US",4030,188,0
2020-03-28,"West Virginia","US",96,0,0
2020-03-28,"Western Australia","Australia",278,2,28
2020-03-28,"Wisconsin","US",1055,17,0
2020-03-28,"Wyoming","US",82,0,0
2020-03-28,"Xinjiang","China",76,3,73
2020-03-28,"Yukon","Canada",4,0,0
2020-03-28,"Yunnan","China",180,2,172
2020-03-28,"Zhejiang","China",1251,1,1225
2020-03-29,"","Afghanistan",120,4,2
2020-03-29,"","Albania",212,10,33
2020-03-29,"","Algeria",511,31,31
2020-03-29,"","Andorra",334,6,1
2020-03-29,"","Angola",7,2,0
2020-03-29,"","Antigua and Barbuda",7,0,0
2020-03-29,"","Argentina",745,19,72
2020-03-29,"","Armenia",424,3,30
2020-03-29,"","Austria",8788,86,479
2020-03-29,"","Azerbaijan",209,4,15
2020-03-29,"","Bahamas",11,0,1
2020-03-29,"","Bahrain",499,4,272
2020-03-29,"","Bangladesh",48,5,15
2020-03-29,"","Barbados",33,0,0
2020-03-29,"","Belarus",94,0,32
2020-03-29,"","Belgium",10836,431,1359
2020-03-29,"","Belize",2,0,0
2020-03-29,"","Benin",6,0,0
2020-03-29,"","Bhutan",4,0,0
2020-03-29,"","Bolivia",81,1,0
2020-03-29,"","Bosnia and Herzegovina",323,6,8
2020-03-29,"","Brazil",4256,136,6
2020-03-29,"","Brunei",126,1,34
2020-03-29,"","Bulgaria",346,8,14
2020-03-29,"","Burkina Faso",222,12,23
2020-03-29,"","Burma",10,0,0
2020-03-29,"","Cabo Verde",6,1,0
2020-03-29,"","Cambodia",103,0,21
2020-03-29,"","Cameroon",139,6,5
2020-03-29,"","Central African Republic",3,0,0
2020-03-29,"","Chad",3,0,0
2020-03-29,"","Chile",2139,7,75
2020-03-29,"","Colombia",702,10,10
2020-03-29,"","Congo (Brazzaville)",19,0,0
2020-03-29,"","Congo (Kinshasa)",65,6,2
2020-03-29,"","Costa Rica",314,2,3
2020-03-29,"","Cote d'Ivoire",165,1,4
2020-03-29,"","Croatia",713,6,52
2020-03-29,"","Cuba",139,3,4
2020-03-29,"","Cyprus",214,5,15
2020-03-29,"","Czechia",2817,16,11
2020-03-29,"","Denmark",2395,72,1
2020-03-29,"","Diamond Princess",712,10,603
2020-03-29,"","Djibouti",18,0,0
2020-03-29,"","Dominica",11,0,0
2020-03-29,"","Dominican Republic",859,39,3
2020-03-29,"","Ecuador",1924,58,3
2020-03-29,"","Egypt",609,40,132
2020-03-29,"","El Salvador",24,0,0
2020-03-29,"","Equatorial Guinea",12,0,0
2020-03-29,"","Eritrea",12,0,0
2020-03-29,"","Estonia",679,3,20
2020-03-29,"","Eswatini",9,0,0
2020-03-29,"","Ethiopia",21,0,1
2020-03-29,"","Fiji",5,0,0
2020-03-29,"","Finland",1240,11,10
2020-03-29,"","France",40174,2606,7202
2020-03-29,"","Gabon",7,1,0
2020-03-29,"","Gambia",4,1,0
2020-03-29,"","Georgia",91,0,18
2020-03-29,"","Germany",62095,533,9211
2020-03-29,"","Ghana",152,5,2
2020-03-29,"","Greece",1156,38,52
2020-03-29,"","Grenada",9,0,0
2020-03-29,"","Guatemala",34,1,10
2020-03-29,"","Guinea",16,0,0
2020-03-29,"","Guinea-Bissau",2,0,0
2020-03-29,"","Guyana",8,1,0
2020-03-29,"","Haiti",15,0,1
2020-03-29,"","Holy See",6,0,0
2020-03-29,"","Honduras",110,3,3
2020-03-29,"","Hungary",408,13,34
2020-03-29,"","Iceland",1020,2,135
2020-03-29,"","India",1024,27,95
2020-03-29,"","Indonesia",1285,114,64
2020-03-29,"","Iran",38309,2640,12391
2020-03-29,"","Iraq",547,42,143
2020-03-29,"","Ireland",2615,46,5
2020-03-29,"","Israel",4247,15,132
2020-03-29,"","Italy",97689,10779,13030
2020-03-29,"","Jamaica",32,1,2
2020-03-29,"","Japan",1866,54,424
2020-03-29,"","Jordan",259,3,18
2020-03-29,"","Kazakhstan",284,1,20
2020-03-29,"","Kenya",42,1,1
2020-03-29,"","Korea, South",9583,152,5033
2020-03-29,"","Kosovo",94,1,1
2020-03-29,"","Kuwait",255,0,67
2020-03-29,"","Kyrgyzstan",84,0,0
2020-03-29,"","Laos",8,0,0
2020-03-29,"","Latvia",347,0,1
2020-03-29,"","Lebanon",438,10,30
2020-03-29,"","Liberia",3,0,0
2020-03-29,"","Libya",8,0,0
2020-03-29,"","Liechtenstein",56,0,0
2020-03-29,"","Lithuania",460,7,1
2020-03-29,"","Luxembourg",1950,21,40
2020-03-29,"","Madagascar",39,0,0
2020-03-29,"","Malaysia",2470,35,388
2020-03-29,"","Maldives",17,0,13
2020-03-29,"","Mali",18,1,0
2020-03-29,"","Malta",151,0,2
2020-03-29,"","Mauritania",5,0,2
2020-03-29,"","Mauritius",107,3,0
2020-03-29,"","Mexico",848,16,4
2020-03-29,"","Moldova",263,2,2
2020-03-29,"","Monaco",46,1,1
2020-03-29,"","Mongolia",12,0,0
2020-03-29,"","Montenegro",85,1,0
2020-03-29,"","Morocco",479,26,13
2020-03-29,"","Mozambique",8,0,0
2020-03-29,"","MS Zaandam",2,0,0
2020-03-29,"","Namibia",11,0,2
